34.155,-42.728,45.669,-0.78162,-2.1638,0.32654,
40.854,-50.464,45.222,-0.21918,-1.8365,0.028992,
36.49,-45.882,44.839,-0.54968,-1.9543,0.20523,
38.977,-49.571,43.434,-0.14032,-1.9031,0.027466,
38.317,-48.322,37.494,0.026672,-1.8626,0.17166,
33.901,-43.561,40.879,-0.33051,-2.5327,0.46997,
50.903,-49.988,46.819,-0.4256,-1.2985,0.10071,
35.779,-45.882,43.498,-0.58331,-1.9769,0.177,
34.206,-44.096,42.731,-0.34094,-2.5625,0.39063,
34.815,-44.513,42.859,-0.64825,-2.153,0.3418,
49.38,-49.631,47.33,-0.098572,-1.2854,0.18997,
37.708,-47.191,43.753,0.011597,-2.2625,0.35858,
34.409,-35.349,40.049,-1.2211,-2.015,0.82169,
39.586,-48.679,44.009,-0.060303,-1.9376,0.1236,
37.15,-47.905,42.029,0.03363,-2.1447,0.24185,
39.129,-46.298,47.905,-0.17163,-2.1757,0.34103,
38.621,-48.083,42.987,-0.13568,-2.0043,0.1564,
33.039,-38.443,41.773,-0.95557,-2.2495,0.58212,
37.454,-46.715,45.606,-0.13916,-2.3363,0.2182,
34.46,-44.87,40.815,-0.17627,-2.4958,0.39215,
32.886,-33.147,40.368,-1.3336,-2.0376,0.86823,
42.783,-50.583,42.731,0.22382,-1.7412,0.075531,
39.078,-47.31,45.222,-0.18671,-2.0233,0.1503,
33.901,-42.252,40.56,-0.70508,-2.2875,0.43259,
33.039,-37.729,37.749,-1.0936,-1.8293,0.70801,
33.952,-43.68,40.751,-0.33862,-2.5506,0.44861,
38.875,-47.191,47.202,-0.24585,-2.0959,0.20752,
51.461,-51.237,43.051,0.10785,-1.0283,0.065613,
33.292,-32.195,39.09,-1.4044,-2.1733,0.82703,
38.368,-47.012,41.901,-0.37689,-1.7984,0.05188,
39.027,-44.81,49.566,-0.56128,-2.1804,0.27084,
45.168,-49.214,48.799,-0.29803,-1.765,0.039673,
33.14,-42.014,38.516,-0.56128,-2.3947,0.41504,
40.854,-50.047,46.053,0.057983,-1.9102,0.11444,
33.292,-37.491,41.773,-1.0286,-2.0662,0.65765,
36.541,-29.338,39.027,-1.7534,-1.9329,1.1948,
37.505,-46.953,42.603,0.045227,-2.2364,0.33569,
33.546,-33.563,42.476,-1.4345,-2.2744,0.97504,
37.759,-44.572,47.33,-0.099731,-2.334,0.60654,
34.104,-38.919,45.222,-0.77698,-2.6577,0.6424,
35.576,-38.622,48.799,-0.98572,-2.2435,0.64621,
33.597,-43.799,38.196,-0.62506,-2.1019,0.37842,
39.738,-47.25,46.628,0.023193,-2.1685,0.33798,
32.886,-36.539,40.176,-1.2223,-2.3244,0.80032,
41.717,-48.738,47.33,-0.47662,-1.8436,0.079346,
38.012,-48.679,42.731,-0.12524,-1.9959,0.092316,
34.155,-42.014,39.154,-0.43372,-2.5863,0.52109,
33.394,-37.907,38.579,-1.0379,-1.8555,0.6279,
35.881,-46.715,41.518,-0.54272,-1.8781,0.14038,
35.932,-46.477,44.2,-0.045227,-2.3697,0.29297,
33.698,-45.168,38.068,-0.74799,-1.965,0.4837,
38.266,-49.155,40.623,0.032471,-1.9412,0.17395,
35.627,-47.786,40.496,-0.30035,-2.0138,0.12436,
34.51,-43.263,41.901,-0.72595,-2.0043,0.29831,
32.836,-39.99,39.41,-0.91266,-2.328,0.58746,
34.358,-42.252,38.196,-0.57404,-2.1031,0.29297,
37.251,-46.536,44.584,-0.54736,-1.9495,0.1442,
36.287,-45.525,40.496,-0.23425,-2.3958,0.46005,
35.17,-45.703,40.687,-0.22845,-2.2959,0.34637,
49.533,-51.595,43.178,-0.23541,-1.2461,-0.04425,
35.83,-44.81,41.262,-0.5636,-1.8972,0.22812,
34.51,-43.382,39.538,-0.6355,-2.1554,0.38528,
33.597,-44.751,38.516,-0.3653,-2.3328,0.32425,
33.343,-38.503,42.603,-0.97064,-2.4661,0.61798,
33.952,-42.252,40.304,-0.73639,-1.946,0.36163,
34.003,-40.883,39.282,-0.66797,-2.4113,0.48447,
48.213,-49.69,47.586,-0.22614,-1.5139,0.059509,
34.612,-42.192,38.005,-0.58795,-2.0483,0.30823,
36.388,-46.953,43.242,-0.29688,-2.2364,0.14954,
34.815,-30.171,39.027,-1.8694,-2.2566,1.104,
37.809,-46.001,46.564,-0.33282,-2.2471,0.21667,
33.648,-42.609,43.498,-0.4314,-2.6922,0.62714,
32.633,-36.42,43.306,-1.2142,-2.8136,0.70648,
37.809,-47.548,43.689,0.006958,-2.234,0.33646,
32.937,-38.562,41.837,-1.024,-2.5696,0.72098,
33.8,-41.478,40.815,-0.65753,-2.5803,0.53406,
36.135,-46.001,44.2,-0.58911,-1.9781,0.17242,
38.215,-48.5,44.456,0.10785,-2.2506,0.2739,
41.057,-50.999,40.432,-0.27136,-1.5853,0.012207,
33.952,-33.444,38.196,-1.489,-2.1292,0.9552,
37.556,-47.548,43.817,-0.13452,-2.1959,0.17929,
36.997,-46.655,43.881,-0.31543,-2.109,0.10223,
47.249,-48.976,48.48,-0.45459,-1.6615,0.058746,
34.764,-46.596,41.454,-0.18091,-2.3542,0.2388,
36.794,-46.417,44.264,-0.15192,-2.3113,0.27008,
39.23,-47.369,45.542,-0.29456,-2.015,0.13199,
33.14,-34.932,42.348,-1.3672,-2.5006,0.86517,
36.135,-45.287,43.498,-0.18207,-2.3328,0.2449,
32.683,-39.455,38.324,-0.99152,-2.203,0.59814,
32.988,-41.478,37.302,-0.71552,-2.2495,0.48294,
33.089,-38.979,39.282,-0.89063,-2.4768,0.59891,
32.734,-34.872,38.068,-1.2965,-2.1828,0.84686,
34.054,-44.453,43.242,-0.48822,-2.3447,0.26245,
36.084,-46.239,45.222,-0.50677,-2.1281,0.20065,
40.854,-49.512,44.711,-0.024353,-1.8841,0.1442,
33.546,-42.311,37.685,-0.63782,-2.0674,0.31967,
35.779,-47.369,38.771,0,-2.259,0.36392,
45.574,-49.928,47.522,-0.19366,-1.6401,0.056458,
33.648,-41.24,42.923,-0.80481,-2.1388,0.42801,
45.98,-48.381,49.438,-0.44531,-1.7281,0.13275,
43.341,-50.464,44.967,-0.23425,-1.6698,-0.066376,
42.529,-45.644,50.715,-0.47083,-2.0543,0.177,
33.445,-38.8,41.901,-0.95673,-2.1899,0.5722,
37.556,-48.203,38.388,0.1438,-2.0531,0.25864,
60.038,-47.25,43.753,-0.50098,-0.63913,0.22659,
37.353,-46.596,43.753,-0.1983,-2.234,0.21973,
37.962,-47.964,44.967,-0.30151,-1.9793,0.09613,
36.896,-28.505,41.645,-1.9274,-2.1423,1.2497,
40.398,-25.887,37.494,-1.9204,-1.4377,1.5442,
41.362,-48.381,48.224,-0.090454,-2.0412,0.16098,
35.881,-47.369,36.919,-0.14844,-1.9352,0.22354,
40.448,-48.917,44.009,0.14728,-1.9721,0.22354,
38.571,-48.381,44.456,0.080017,-2.14,0.34485,
33.089,-38.383,42.22,-1.0182,-2.4732,0.6546,
44.661,-50.285,46.18,-0.15887,-1.6591,-0.077057,
36.794,-48.917,38.324,-0.36877,-1.7032,0.087738,
33.698,-42.371,37.685,-0.65173,-2.0471,0.33646,
35.475,-46.417,38.452,-0.39777,-1.9007,0.16174,
36.287,-46.715,44.52,-0.23657,-2.3137,0.24719,
35.83,-45.644,40.879,-0.55432,-1.8281,0.12741,
33.394,-37.788,38.579,-1.0611,-2.3149,0.66528,
36.845,-46.715,44.328,-0.41632,-2.0257,0.2594,
34.612,-43.799,43.498,-0.57751,-2.2506,0.3479,
40.296,-47.964,48.033,-0.30383,-2.0555,0.10147,
33.546,-41.002,41.071,-0.77814,-2.3066,0.47379,
38.824,-46.655,47.266,-0.25745,-2.1888,0.22964,
46.031,-50.523,46.755,-0.21222,-1.5806,0.030518,
33.039,-38.86,42.029,-0.98456,-2.2102,0.57297,
36.135,-43.918,46.053,-0.24121,-2.5541,0.4364,
35.475,-45.644,43.753,-0.36066,-2.3161,0.19913,
36.236,-46.417,41.582,-0.32007,-2.0388,0.13199,
37.911,-46.358,45.733,-0.51141,-2.0412,0.13275,
33.901,-38.979,42.22,-0.98688,-2.1042,0.58365,
36.693,-47.607,44.903,-0.29572,-2.1804,0.15793,
35.475,-44.334,44.839,-0.6842,-2.0923,0.29297,
33.292,-42.192,42.54,-0.61346,-2.6577,0.59052,
41.819,-49.988,43.37,0.3595,-1.8317,0.31815,
35.576,-46.417,39.346,-0.30731,-2.0519,0.23651,
33.191,-38.205,38.068,-1.0031,-1.9281,0.58289,
35.221,-45.108,42.667,-0.59607,-2.1019,0.25406,
34.054,-42.133,39.921,-0.79437,-2.0043,0.42038,
36.033,-44.453,43.434,-0.48126,-2.1352,0.18005,
33.648,-42.192,38.963,-0.56244,-2.5137,0.47684,
39.789,-48.322,47.649,-0.36298,-2.0328,0.098419,
42.529,-47.667,49.374,-0.10321,-1.9579,0.17166,
34.917,-41.776,46.5,-0.72943,-2.3923,0.48828,
34.206,-31.123,39.538,-1.6432,-2.3268,0.99869,
44.762,-49.809,47.011,0.12292,-1.7567,0.16327,
37.556,-46.893,45.414,-0.52301,-1.9662,0.11978,
33.495,-33.682,39.538,-1.634,-2.6006,0.87051,
40.093,-48.917,45.861,0.11249,-2.0281,0.14114,
32.886,-38.681,39.282,-0.95905,-2.0995,0.55466,
38.672,-49.393,42.348,0.15308,-2.0721,0.17166,
33.191,-41.537,37.877,-0.85468,-1.9674,0.51117,
35.627,-44.453,43.434,-0.17395,-2.5672,0.49896,
33.495,-33.444,39.41,-1.6931,-2.6422,0.83694,
40.601,-50.523,43.051,-0.21686,-1.752,-0.033569,
34.51,-44.989,41.582,-0.60651,-2.04,0.22354,
33.14,-35.944,42.54,-1.0449,-2.5863,0.59967,
32.886,-40.704,40.496,-0.88947,-2.1138,0.49744,
40.905,-49.869,44.456,-0.37805,-1.7293,0.018311,
34.663,-43.025,39.41,-0.43372,-2.3875,0.41122,
32.988,-34.694,42.603,-1.329,-2.2887,0.90408,
41.413,-50.94,39.474,-0.31079,-1.4413,-0.061798,
32.43,-36.836,40.623,-1.2119,-2.6077,0.74844,
37.606,-47.012,45.606,-0.010437,-2.3351,0.35706,
33.14,-37.372,42.156,-1.0507,-2.4458,0.63019,
36.338,-46.179,41.837,-0.075378,-2.278,0.29678,
35.272,-46.06,42.348,-0.39197,-2.1995,0.24185,
55.166,-45.822,48.224,-0.61926,-1.189,0.32959,
37.15,-49.988,40.24,-0.19714,-1.8722,0.022888,
36.947,-47.369,40.304,-0.051025,-2.1411,0.31281,
34.003,-41.478,38.388,-0.58795,-2.2292,0.39673,
40.296,-49.393,45.35,0.089294,-1.9924,0.13733,
44.356,-49.809,45.286,-0.051025,-1.6746,0.022125,
33.191,-37.134,38.963,-1.1168,-2.397,0.67368,
35.323,-45.465,38.516,-0.20874,-2.2875,0.38834,
34.003,-41.895,43.689,-0.54968,-2.6755,0.65994,
51.106,-48.381,48.097,-0.43372,-1.4746,0.1564,
37.2,-45.168,46.372,-0.27484,-2.3935,0.25787,
34.815,-42.014,42.987,-0.48242,-2.5958,0.49744,
38.418,-48.322,43.242,-0.25281,-1.9912,0.093079,
35.678,-43.442,44.839,-0.6958,-2.0935,0.28229,
41.057,-49.274,46.308,-0.17047,-1.9233,0.05188,
34.104,-40.704,41.709,-0.85004,-2.1364,0.47684,
35.323,-43.382,41.901,-0.65289,-1.965,0.22125,
43.189,-49.095,45.414,0.17163,-1.7555,0.23727,
33.292,-40.347,38.132,-0.87207,-1.8722,0.44327,
54.811,-49.809,44.264,-0.0023193,-0.78552,0.1442,
36.338,-46.239,42.092,-0.32355,-2.1066,0.19226,
34.967,-44.751,43.242,-0.28644,-2.5137,0.35553,
41.26,-48.976,47.075,-0.29456,-1.9138,0.099182,
39.18,-47.607,46.117,-0.057983,-2.1673,0.23117,
32.785,-34.337,41.262,-1.4125,-2.7672,0.75455,
47.858,-51.416,41.965,0.33167,-1.2426,0.13046,
35.323,-47.667,38.707,0.016235,-2.1864,0.30899,
33.394,-35.527,40.24,-1.3336,-2.3256,0.90485,
48.162,-45.763,52.248,-0.61346,-1.7531,0.24872,
34.51,-43.918,43.114,-0.40472,-2.5613,0.41656,
36.947,-45.406,43.498,-0.040588,-2.2756,0.41962,
45.422,-50.642,46.436,-0.20178,-1.621,0.0015259,
35.932,-46.596,43.881,-0.55432,-2.0019,0.15717,
35.221,-43.382,45.669,-0.24933,-2.6601,0.45166,
32.836,-37.015,38.643,-1.1144,-2.2054,0.68817,
37.556,-27.077,38.771,-1.9088,-1.8103,1.3428,
36.896,-46.893,43.945,-0.24005,-2.1566,0.10986,
36.541,-47.548,39.729,-0.03363,-2.1435,0.19531,
36.693,-46.358,45.158,-0.34326,-2.284,0.23727,
52.882,-50.464,45.35,-0.22614,-1.1378,-0.035095,
33.749,-44.394,39.027,-0.42444,-2.3078,0.31052,
38.672,-48.917,44.711,0.06958,-2.1459,0.29144,
37.302,-47.369,42.284,-0.1264,-2.0983,0.18234,
35.881,-47.488,37.11,-0.36066,-1.7972,0.20905,
42.275,-50.821,45.031,-0.18787,-1.7151,-0.052643,
36.693,-47.548,39.027,0.056824,-2.1566,0.2655,
40.651,-48.024,47.075,-0.51953,-1.8722,0.11673,
34.104,-43.323,39.538,-0.41748,-2.4315,0.4364,
33.698,-42.49,37.557,-0.57867,-2.1245,0.37384,
39.839,-47.072,46.819,-0.20062,-2.0888,0.14496,
32.48,-38.741,38.068,-0.79437,-2.691,0.60577,
36.185,-46.417,41.582,-0.026672,-2.3982,0.42725,
33.597,-38.264,39.282,-1.0402,-2.1031,0.6218,
33.191,-39.99,40.432,-0.82336,-2.6636,0.60577,
32.836,-38.562,40.56,-1.0449,-2.1519,0.62256,
35.17,-43.204,38.516,-0.53809,-2.0233,0.29449,
33.749,-34.039,42.348,-1.4102,-2.3589,0.94757,
37.759,-46.893,42.476,-0.32355,-1.9424,0.15564,
47.909,-49.155,48.033,-0.46503,-1.5948,0.09079,
35.424,-45.168,40.943,-0.45343,-2.1281,0.25253,
33.8,-43.977,41.262,-0.37109,-2.691,0.45776,
38.977,-47.786,45.989,-0.062622,-2.1221,0.24414,
43.24,-49.095,47.394,0.12292,-1.765,0.23117,
41.565,-48.143,48.352,-0.26672,-2.0043,0.067139,
33.14,-35.587,38.196,-1.3127,-2.0257,0.85678,
37.962,-45.822,39.41,-0.19135,-2.1638,0.24567,
38.723,-47.726,47.011,-0.24817,-2.1138,0.11673,
40.956,-48.917,46.117,-0.19946,-1.9317,0.11215,
35.678,-46.239,39.154,-0.22961,-2.1459,0.18082,
33.749,-42.192,37.813,-0.55432,-2.3244,0.40207,
38.012,-47.31,45.989,-0.12872,-2.2185,0.18158,
36.997,-44.572,46.628,-0.12408,-2.4054,0.5188,
34.967,-44.93,39.282,-0.37805,-2.1542,0.28229,
40.144,-49.095,45.861,-0.43256,-1.8174,0.056458,
37.15,-44.453,46.819,-0.14496,-2.4423,0.60501,
32.328,-39.574,39.346,-0.76654,-2.6767,0.57526,
37.911,-46.12,47.138,-0.52765,-2.0614,0.17166,
40.347,-45.644,49.438,-0.31775,-2.1602,0.1915,
39.281,-48.56,44.584,-0.10089,-2.0233,0.10986,
36.439,-46.001,44.584,0.049866,-2.4946,0.42572,
36.135,-46.953,43.37,-0.3595,-2.153,0.177,
34.206,-42.252,41.773,-0.49402,-2.5839,0.47607,
32.683,-40.645,40.879,-0.75146,-2.4458,0.49438,
33.343,-34.456,38.068,-1.4983,-2.3566,0.94452,
46.285,-49.214,49.182,-0.34326,-1.6817,0.051117,
38.977,-48.143,42.731,-0.39197,-1.7662,-0.026703,
34.46,-42.014,39.218,-0.48242,-2.3792,0.354,
35.323,-46.893,40.623,-0.051025,-2.3708,0.29907,
33.191,-34.932,39.665,-1.3928,-2.4423,0.87891,
34.764,-44.275,38.643,-0.52997,-1.9067,0.23575,
34.257,-44.156,39.027,-0.59143,-1.99,0.27466,
38.317,-47.845,44.52,-0.0046387,-2.253,0.33417,
40.55,-47.369,47.586,-0.066101,-2.0828,0.24033,
34.104,-40.347,39.09,-0.69928,-2.3102,0.4425,
39.789,-48.798,46.308,-0.12756,-2.0519,0.041199,
34.054,-43.263,42.54,-0.44067,-2.4994,0.45242,
36.49,-44.037,46.372,-0.44647,-2.3506,0.28152,
32.836,-37.074,38.132,-1.14,-2.1983,0.67749,
38.621,-46.715,45.861,-0.11481,-2.2114,0.2037,
35.881,-46.12,42.667,-0.42212,-2.1685,0.22659,
38.012,-46.774,46.691,-0.38269,-2.1304,0.12665,
32.886,-33.801,39.729,-1.4693,-2.3899,0.96359,
37.15,-47.012,44.775,-0.33862,-2.1423,0.18387,
33.901,-44.572,38.388,-0.67725,-1.9245,0.35858,
38.012,-47.905,42.923,0.11945,-2.2054,0.37308,
35.779,-45.406,44.073,-0.43024,-2.2304,0.23499,
35.83,-46.06,41.518,-0.53693,-1.8745,0.19379,
33.242,-40.526,39.154,-0.71436,-2.5244,0.51804,
31.973,-38.324,40.943,-0.95905,-2.6589,0.59204,
37.86,-46.417,46.5,-0.50909,-2.0078,0.14114,
32.988,-35.765,43.434,-1.1434,-2.065,0.73395,
38.418,-47.786,45.733,-0.49982,-1.8591,0.14038,
40.956,-49.69,43.753,0.073059,-1.8115,0.13809,
33.749,-42.014,39.346,-0.81641,-1.9091,0.44708,
38.52,-46.953,47.586,-0.012756,-2.2923,0.31967,
32.531,-38.622,37.749,-0.96948,-2.5256,0.61646,
37.048,-46.477,43.114,0.098572,-2.3744,0.55618,
35.83,-44.93,44.264,-0.25397,-2.422,0.36011,
35.678,-44.691,43.562,-0.53693,-2.2114,0.30136,
35.12,-46.001,42.22,-0.60187,-1.959,0.23346,
33.039,-34.634,41.837,-1.3754,-2.6446,0.82245,
39.129,-47.905,44.647,0.15771,-2.1649,0.40894,
40.702,-48.679,45.031,0.28296,-1.9852,0.44937,
43.595,-50.821,43.945,0.2157,-1.6591,0.1297,
37.657,-46.12,44.584,-0.057983,-2.2459,0.39444,
38.469,-47.429,43.753,-0.24933,-1.9686,0.13275,
45.117,-51.654,41.901,-0.15771,-1.4187,-0.086975,
44.813,-50.404,42.987,0.36066,-1.5591,0.29526,
39.383,-46.477,47.905,-0.21802,-2.2161,0.2533,
35.475,-45.465,39.154,-0.18671,-2.1876,0.29755,
34.054,-42.43,41.007,-0.76538,-1.9709,0.34256,
35.069,-44.215,41.518,-0.19482,-2.4887,0.42496,
36.591,-45.882,41.901,-0.22729,-2.3268,0.30823,
35.627,-42.49,40.432,-0.34674,-2.478,0.41885,
36.794,-48.798,41.773,-0.41516,-1.8472,0.058746,
34.917,-43.68,42.092,-0.51025,-2.1971,0.27542,
32.937,-34.634,43.306,-1.3638,-2.4899,0.88043,
34.46,-42.014,38.196,-0.54041,-2.1852,0.34409,
38.215,-47.488,45.031,-0.052185,-2.1649,0.20599,
46.183,-50.583,44.52,0.46503,-1.5377,0.23346,
35.12,-46.12,44.2,-0.52649,-2.0923,0.17319,
35.779,-44.93,45.478,-0.57404,-2.159,0.23804,
34.714,-43.085,39.09,-0.49054,-2.4732,0.48676,
35.627,-45.108,44.009,-0.56824,-2.0674,0.26627,
39.687,-48.5,46.883,-0.26093,-1.9745,0.103,
32.531,-40.109,38.516,-0.84076,-2.5208,0.57144,
37.048,-48.083,41.837,-0.41284,-1.8674,0.045013,
36.185,-45.049,40.176,-0.55432,-1.8484,0.17014,
33.648,-34.872,39.921,-1.2571,-2.522,0.73624,
34.561,-44.989,40.496,-0.25861,-2.3899,0.37689,
33.901,-44.334,41.071,-0.73059,-1.9388,0.31433,
40.499,-48.857,45.989,-0.16815,-1.9817,0.086212,
37.403,-48.262,44.009,-0.31079,-2.0578,0.088501,
35.272,-44.096,42.731,-0.38037,-2.4042,0.28839,
40.804,-48.798,45.158,0.26904,-2.0483,0.4158,
34.054,-41.478,39.218,-0.56244,-2.3839,0.40054,
36.541,-46.536,45.095,-0.45575,-2.1542,0.20142,
38.063,-45.346,46.947,-0.30731,-2.2697,0.18158,
34.054,-38.8,47.394,-0.81061,-2.785,0.59967,
49.431,-50.464,44.456,0.29108,-1.1569,0.22049,
37.251,-47.726,43.817,-0.30847,-2.0959,0.12817,
38.926,-47.429,45.606,0.0057983,-2.1602,0.18768,
47.756,-51.773,44.647,-0.15424,-1.3973,-0.052643,
37.505,-31.183,49.693,-1.4229,-2.2542,1.123,
32.937,-35.468,41.582,-1.3104,-2.5803,0.80032,
33.749,-37.55,41.901,-1.0599,-2.0959,0.75073,
35.221,-45.525,39.282,-0.41632,-1.99,0.23117,
32.074,-37.848,41.454,-1.017,-2.6862,0.64468,
52.426,-50.523,44.073,-0.18439,-1.0688,-0.021362,
34.155,-37.848,47.905,-0.96252,-2.5803,0.60196,
49.482,-51.297,42.029,0.6123,-1.0962,0.38071,
35.373,-44.275,43.562,-0.48358,-2.4042,0.3212,
39.535,-49.333,41.454,0.091614,-1.9793,0.12054,
32.734,-38.622,41.071,-0.91846,-2.5851,0.64011,
34.612,-42.966,42.859,-0.54504,-2.4161,0.3891,
35.221,-43.382,42.603,-0.3653,-2.4411,0.32349,
50.192,-50.047,45.286,0.43024,-0.89383,0.70877,
43.087,-51.237,38.579,-0.27136,-1.3616,-0.048828,
33.292,-42.43,39.218,-0.58679,-2.4446,0.48523,
47.249,-48.5,49.119,-0.016235,-1.6282,0.16632,
33.851,-42.49,38.516,-0.57288,-2.3399,0.43716,
36.693,-43.977,47.522,-0.55548,-2.3363,0.33646,
43.595,-49.036,48.033,-0.35602,-1.7758,-0.06485,
36.287,-45.465,45.158,-0.61346,-2.0293,0.21667,
33.597,-36.777,40.496,-1.1492,-2.0507,0.7576,
45.726,-47.012,51.226,-0.19714,-1.8281,0.22659,
41.108,-49.571,45.222,-0.3653,-1.7722,0.025177,
34.307,-43.025,38.771,-0.59027,-2.0221,0.2739,
33.14,-39.217,38.579,-0.75262,-2.6267,0.55466,
45.168,-48.619,48.863,-0.17279,-1.6794,0.13657,
35.982,-45.644,39.154,-0.27136,-2.0816,0.26627,
35.221,-42.668,40.24,-0.49054,-2.1959,0.27084,
36.642,-45.882,44.136,-0.13684,-2.3589,0.43259,
35.576,-44.93,44.647,-0.52069,-2.2126,0.26703,
32.988,-41.656,41.326,-0.83148,-2.0614,0.45929,
44.305,-48.262,48.16,-0.025513,-1.7246,0.2533,
40.398,-50.404,42.029,-0.0011597,-1.721,0.11139,
57.602,-48.56,41.773,-0.46271,-0.73196,0.19989,
34.206,-44.751,40.176,-0.34442,-2.2863,0.24567,
37.048,-48.381,42.859,-0.32007,-1.9602,0.048065,
34.054,-44.632,40.496,-0.37341,-2.422,0.3891,
37.962,-48.322,42.859,0.16815,-2.1757,0.32425,
42.377,-49.869,44.264,-0.37921,-1.6627,0.019073,
36.033,-47.726,37.302,-0.090454,-1.984,0.27542,
34.003,-42.728,43.051,-0.42676,-2.6482,0.55847,
33.394,-37.491,39.09,-1.0124,-2.0769,0.59662,
33.597,-37.907,38.835,-1.0367,-1.9733,0.62256,
32.836,-37.431,41.198,-1.1597,-2.1126,0.77057,
33.597,-34.039,39.538,-1.4194,-2.1578,0.94452,
39.027,-47.488,47.394,-0.091614,-2.1566,0.21591,
43.95,-49.928,42.859,0.33978,-1.6555,0.30441,
32.785,-38.979,41.645,-0.90918,-2.5708,0.6424,
32.836,-42.014,38.643,-0.57172,-2.4934,0.44861,
38.723,-47.905,45.606,-0.11017,-2.1221,0.15335,
55.471,-50.583,39.218,0.13336,-0.49393,0.17471,
36.591,-46.893,40.304,-0.24933,-1.9876,0.14954,
34.764,-46.536,37.621,-0.22729,-2.1185,0.26321,
33.952,-46.239,39.41,-0.24469,-2.3125,0.29526,
36.591,-46.417,42.092,-0.19019,-2.1733,0.13962,
56.283,-49.155,36.663,-0.46387,-0.6058,0.17242,
40.398,-49.452,43.881,0.054504,-1.9364,0.10452,
33.14,-39.871,38.324,-0.88135,-2.2292,0.54626,
41.869,-49.036,47.075,0.26672,-1.8876,0.48523,
36.388,-28.505,39.729,-1.6177,-1.7639,1.2779,
34.46,-43.739,38.899,-0.3595,-2.3209,0.35248,
33.546,-43.561,41.134,-0.47546,-2.4744,0.40054,
34.561,-45.049,40.943,-0.51141,-2.1245,0.26169,
48.213,-50.999,46.436,0.10553,-1.3794,0.12207,
37.911,-46.477,44.647,-0.48126,-2.0233,0.11597,
36.947,-48.976,42.731,-0.24701,-1.8841,0.037384,
35.729,-46.536,39.857,-0.20062,-2.1899,0.28763,
35.17,-43.62,41.773,-0.6355,-1.9531,0.21744,
37.302,-46.12,46.691,0.046387,-2.4768,0.37537,
38.063,-49.274,42.476,0.07074,-2.0757,0.12131,
38.317,-48.024,42.156,-0.4198,-1.7746,0.12283,
35.018,-45.168,43.306,-0.24469,-2.6029,0.44327,
41.819,-48.857,45.35,0.14032,-1.8448,0.30136,
36.794,-46.536,37.494,-0.33978,-1.8495,0.23041,
34.663,-32.73,39.41,-1.5157,-2.1019,1.0849,
49.177,-50.285,48.224,-0.25745,-1.4877,-0.0030518,
33.952,-40.288,38.771,-0.72943,-2.5137,0.55161,
33.495,-40.764,41.518,-0.84192,-2.2495,0.48218,
35.83,-46.12,43.114,-0.17511,-2.2947,0.27008,
33.242,-35.349,39.09,-1.2838,-2.4827,0.77057,
33.597,-39.276,39.346,-0.88831,-2.1519,0.47913,
