-51.659,64.924,13.927,95.85,-8.5778,4.6435,-15.466,-4.8366,6.7262,-15.236,22.765,1.5448,
-38.83,44.01,80.799,81,44.366,25.837,2.2654,32.734,-10.021,-7.1959,-30.274,-16.413,
-63.346,57.982,42.222,54.111,-3.4267,22.57,-15.317,-3.6201,2.9561,-26.999,7.0039,13.596,
-89.533,48.667,16.036,97.784,28.652,17.867,16.745,0.70953,151.55,41.736,157.49,8.134,
-71.518,20.46,68.233,78.188,-2.317,-10.659,8.8565,1.5964,-0.75538,26.063,-14.72,-2.455,
-74.682,35.486,57.952,60.965,-36.588,-24.735,-0.92567,26.993,36.547,22.109,9.4935,-29.931,
-53.856,18.703,56.018,63.162,-7.3446,1.1962,-4.5785,-17.892,8.4352,-15.567,33.412,30.024,
-73.715,15.803,65.597,79.242,-10.248,-0.50067,-4.033,-0.19258,-3.9723,-12.94,29.078,-3.9345,
-76.264,37.42,18.409,93.829,11.85,7.9863,5.4092,-12.984,56.888,61.399,-23.359,-101.76,
-63.434,27.226,50.307,68.522,-0.50051,14.045,-15.045,-5.6173,0.84937,75.558,-71.058,-23.565,
-85.49,21.163,50.658,53.583,-0.61921,-1.8055,0.20602,12.691,-9.3104,-14.156,8.661,89.203,
-85.578,34.344,2.767,98.223,-15.527,-4.6295,21.871,13.025,14.897,6.2435,29.441,0.55712,
-50.605,72.921,51.449,67.643,-4.5837,19.865,-11.578,-18.768,3.3379,-23.477,42.338,17.869,
-57.986,22.393,56.809,78.012,2.267,-0.6181,3.9158,-5.7707,-11.406,4.9831,-15.152,8.3471,
-84.26,33.993,33.171,82.582,-10.352,0.19262,-5.8964,12.753,20.238,-4.7236,-2.7545,-32.086,
-94.981,25.381,19.111,104.81,0.10313,-0.30822,0.82205,-1.0027,-1.995,-10.358,13.899,5.1752,
-81.185,42.428,39.938,49.365,2.7824,1.4428,-0.20565,-9.2743,-20.375,-11.111,-0.54652,14.951,
-57.81,18.088,59.006,81.176,-1.3871,-1.7978,8.9377,34.057,0.44421,-2.9161,6.2671,-18.561,
-21.782,71.778,57.688,77.397,-28.188,3.2467,-32.98,11.543,-29.335,11.018,-9.8343,16.658,
-90.323,45.943,7.4243,85.042,18.71,-5.43,29.069,5.443,61.754,-49.659,142.81,44.796,
-79.076,18.878,64.806,99.805,10.028,0.82265,12.034,11.622,-13.44,-2.2153,-29.972,-33.392,
-39.533,38.562,26.229,102.79,8.3759,4.9845,-0.2066,7.7077,-29.633,-15.515,-5.8457,-15.064,
-44.19,35.926,68.76,96.378,13.624,-6.1334,5.581,10.341,-23.197,35.486,-33.023,-10.146,
-95.156,55.522,45.122,67.116,-8.3201e-13,29.033,4.7447,-11.706,-1.3329,-44.543,5.6042,20.745,
-58.425,15.627,76.229,73.179,4.6281,1.2246,3.8288,0.38676,-3.1731,-10.827,10.936,5.5536,
-77.142,45.065,11.906,102.88,-1.2379,-0.05148,1.8054,0.20632,7.885,-0.1979,-2.3038,-59.608,
-94.893,50.689,-11.996,92.16,-0.30871,20.173,-40.603,-6.484,2.295,-39.003,75.27,-9.9522,
-73.276,39.529,56.018,52.792,5.1053,4.6928,-2.1144,-9.3854,0.25735,1.1959,9.2683,21.573,
-74.243,41.813,-9.0959,89.787,12.793,6.9639,-0.10305,-20.995,16.651,-15.54,24.371,-23.197,
-51.923,38.211,35.104,27.836,-0.61896,-2.7333,2.1656,0.051575,-0.23327,-1.3263,2.2777,-1.393,
-66.158,16.682,21.572,27.924,2.373,-7.7379,2.8888,-2.9404,-15.927,5.1939,-6.3645,-1.4013,
-53.065,16.594,13.136,105.96,12.236,6.6057,-19.24,0,6.4666,-21.771,-64.242,-1.0914e-11,
-91.554,21.163,40.201,86.184,-4.1189,2.0206,-15.485,30.699,2.9165,-6.5487,13.767,-12.038,
-51.132,43.044,43.804,53.056,-0.39781,6.7528,-10.057,28.762,-11.505,16.554,-16.059,43.293,
-84.348,49.722,8.9182,84.251,1.5068,1.9187,-1.2231,-1.5979,-3.6222,8.7326,-2.0512,-13.149,
-44.805,39.88,52.591,105.87,5.8171,0.77254,5.0446,0,-8.5923,-1,-7.5923,-5.0022e-12,
-76,16.945,64.278,82.142,-9.8735,-7.1993,-3.8059,3.1884,-23.375,0.30202,-29.958,13.916,
-92.432,48.404,43.101,44.796,-4.052,-35.602,5.6462,6.0532,-10.063,-0.026772,-25.798,0.79326,
-92.344,27.314,22.802,103.23,-0.50224,0.42511,0.95376,-0.79886,35.465,21.515,17.24,-28.463,
-80.394,32.938,53.646,105.08,-0.89871,-2.208,2.7838,2.6179,1.5457,9.415,7.4329,5.6063,
-67.213,39.441,45.737,59.471,-43.26,-30.792,12.263,13.279,2.97,-3.2233,29.369,12.412,
-90.587,16.154,38.004,96.466,-8.8344,0.31998,-16.677,18.555,17.831,-0.51304,-18.703,-25.77,
-83.469,25.908,70.078,70.191,4.5303,38.74,-23.271,-27.569,41.385,143.23,-59.745,-69.325,
-83.469,29.423,61.467,89.084,5.7099,-22.635,29.168,-16.051,2.5578,24.547,-35.034,22.837,
-78.46,45.592,36.423,104.02,18.042,-0.20656,17.577,-2.3069,-5.5977,-6.7165,-17.563,4.1829,
-88.39,38.65,26.405,78.979,4.1668e-13,0.70972,0.0255,-10.387,9.0949e-13,0.47599,13.514,-43.966,
-95.069,15.539,44.155,86.448,-4.1442e-13,-0.88788,4.6972,5.2243,2.7285e-12,7.1955,-6.8045,5.9923,
-71.782,20.46,55.667,105.69,17.25,3.0429,18.243,-0.11612,-10.698,4.2821,-25.226,-7.8327,
-47.09,88.914,12.169,50.156,-5.0844,19.772,-24.241,20.799,-3.1402,-22.955,35.387,-20.831,
-82.327,41.638,48.988,61.843,-5.4606,8.7071,-14.115,-16.332,-1.0449,-4.0216,-2.2967,14.298,
-36.633,63.606,69.463,99.98,9.0266,-4.7454,10.987,12.431,-20.055,-1.8513,-10.16,-37.092,
-82.239,15.188,49.955,100.6,1.9164,-1.106,5.5697,-0.81046,-4.8823,-4.8862,-7.1721,2.5654,
-91.026,15.539,39.938,83.636,-9.342,-0.71874,-2.6176,3.1823,24.388,-3.3843,5.285,-25.155,
-92.081,22.393,50.394,69.401,1.2113,3.4148,-7.6545,-2.0103,-3.8831,14.467,-17.543,2.579,
-78.021,40.847,17.706,82.757,6.0592,24.908,-28.725,-34.474,11.447,-1.7613,17.823,-2.2703,
-86.369,18.878,39.235,102.35,9.0526,-9.7603,21.942,-4.4295,-4.2988,3.627,-14.802,-0.89031,
-91.026,47.877,38.18,64.48,6.108,-0.049676,7.4775,-12.492,61.275,1.1911,57.937,-29.926,
-31.36,51.655,60.5,92.16,5.4268,-2.7135,10.043,26.144,-8.8949,-0.16553,-10.598,-17.895,
-95.069,14.397,42.662,84.603,-0.012089,-0.30653,-0.42161,8.1784e-13,0.88168,0.0058691,13.721,2.2737e-12,
-58.865,53.149,37.653,83.636,-0.8085,-23.28,28.093,31.904,2.2829,-8.6076,19.454,-10.15,
-93.663,49.546,-6.1961,69.401,8.4406,6.0276,6.298,-12.337,70.995,28.534,65.654,-40.885,
-61.237,16.857,54.7,82.933,-2.365,-3.4962,8.3292,6.2212,-7.33,-6.7745,-20.913,-6.2592,
-65.104,51.919,26.581,27.836,14.983,10.97,-6.2376,-12.064,-3.7324,13.335,2.0313,26.144,
-71.518,43.307,3.1185,32.142,6.8245,-9.6393,-6.0407,-3.8041,-24.19,26.901,-12.962,25.686,
-46.738,55.873,30.974,56.395,-12.536,16.04,-23.163,3.7974,-11.775,5.3822,16.381,18.112,
-73.979,54.116,9.709,69.488,2.1647,4.071,-6.5953,1.7525,-10.31,-3.2064,-3.2055,3.4291,
-51.132,83.993,-0.74791,56.483,-8.3336,11.428,-19.762,-20.173,6.5202,-17.999,24.52,25.766,
-52.186,54.555,24.911,104.81,-4.1964,-1.7706,1.2831,2.3361,31.556,3.1688,13.351,-20.925,
-61.677,35.926,57.249,55.429,15.296,-0.089964,8.9409,-11.077,-12.361,16.645,-12.217,-5.4275,
-55.086,82.675,49.691,102.79,-19.879,1.8025,-23.484,-3.2959,13.232,-3.029,22.968,9.2647,
-95.069,45.065,3.0307,84.251,-4.1567e-13,6.8559,-8.7502,-0.3095,4.5475e-13,-20.94,33.614,-3.1174,
-67.301,33.905,57.424,72.212,8.991,12.125,-9.3509,0,-21.031,-6.3678,-3.7655,14.805,
-65.543,43.307,45.913,88.118,8.2765e-13,-0.70699,-1.6056,5.1174,-11.85,12.812,-21.384,2.7577,
-28.197,42.604,59.533,105.96,19.452,18.526,0.41191,-4.1429e-13,19.038,-4.7641,27.199,-4.5475e-12,
-80.306,16.33,53.558,68.785,-7.1293,1.5147,-8.7334,11.25,-18.781,18.331,-37.402,91.312,
-68.619,29.95,49.867,64.48,-28.242,-11.158,-11.929,-4.2293,-1.3363,-7.3136,34.807,15.295,
-64.84,16.418,63.488,89.348,6.0209,3.1189,3.6213,-9.6408,35.104,-3.6295,49.642,-58.626,
-69.322,46.471,-7.4263,76.255,11.804,5.3093,-13.196,-14.897,-13.513,2.6334,17.208,10.75,
-75.473,15.627,51.888,68.522,-7.865,1.3021,-15.318,22.487,-46.752,11.079,-95.719,44.481,
-94.278,50.425,27.372,86.887,-1.2099,2.2141,-3.617,-4.4277,18.164,6.064,9.1203,-26.31,
-94.805,24.502,36.335,76.606,-8.2489e-13,0.00050081,-0.89909,0.70649,-4.5475e-13,6.4096,12.133,-6.5121,
-94.366,58.773,31.414,71.949,-0.66959,-46.298,32.34,13.39,12.163,-49.449,-2.5257,3.3369,
-95.244,58.246,13.136,87.063,8.3175e-13,-4.0345,3.8415,8.8685,2.2737e-12,-4.678,3.8199,8.4008,
-76.264,18.175,46.44,87.415,17.121,8.5601,-2.3722,-4.9506,2.5353,9.5993,-19.675,5.8967,
-65.367,34.08,42.046,98.135,-7.2454,18.416,-44.077,13.204,0.031019,14.586,-11.82,17.924,
-65.807,19.933,73.769,75.288,5.1101,6.0752,0.42442,10.423,55.514,73.766,-25.104,81.704,
-94.981,15.627,41.431,89.524,0.25689,-3.1339,0.25675,0,1.8773,7.7858,-3.0473,7.4565,
-88.742,23.887,61.115,51.65,-5.305,14.576,-31.519,26.936,5.2545,12.556,-21.817,17.268,
-50.165,35.838,76.141,91.896,-28.684,-29.25,-3.3991,-13.956,22.926,32.056,-1.3361,25.181,
-75.649,31.005,28.778,102.09,-5.8164,-4.1088,5.1492,8.0251,7.3101,10.797,-23.017,-35.657,
-34.26,37.683,64.806,101.91,5.2243,5.4297,0.30766,3.8123,15.931,19.735,-0.81552,-1.2819,
-29.427,67.824,33.435,99.629,36.429,5.6976,30.731,-5.3012,-27.226,-5.1425,-22.084,8.2332,
-34.787,33.114,40.904,101.03,3.2819,-10.99,22.65,-5.2898,-5.5226,0.12316,6.4835,8.3664,
-77.582,44.274,19.287,96.466,9.36,6.648,2.7123,3.6133,39.32,17.751,24.345,-1.2796,
-92.257,19.406,68.233,57.186,8.2763e-13,-8.7432,8.923,-8.4471,1.3642e-12,2.8977,-7.946,2.4146,
-5.4376,72.393,77.196,104.2,-5.313,2.6308,-16.301,-0.41261,-52.745,20.056,-116.67,-31.068,
-66.598,53.94,43.98,73.003,5.3056,2.1118,-0.77241,-15.711,-19.051,-14.427,-3.5282,25.085,
-65.279,16.769,62.169,92.336,-21.862,0.70902,8.6498,6.8577,26.467,-3.0219,12.031,1.6646,
-78.988,40.759,-29.658,74.849,2.9046,0.49812,1.0123,-5.7961,-0.5007,-5.454,19.021,23.102,
-94.981,53.413,-37.391,101.65,1.5029,-1.6054,-11.047,1.901,19.46,-11.223,64.22,-84.409,
-53.329,19.933,68.584,74.849,8.5836,-8.6858,2.826,8.0691,-11.499,21.999,-42.552,-5.4827,
-94.981,21.427,57.6,72.652,-0.9023,2.6166,-4.9239,4.158e-13,3.241,43.949,-58.985,19.859,
-70.112,18.088,73.329,62.195,-6.1155,2.878,-8.9935,-20.454,-5.3001,22.415,-27.715,-24.901,
-64.576,34.696,59.885,53.583,2.2148,2.0088,-0.21856,-1.9064,-15.326,-8.6751,-4.2424,-1.6193,
-77.494,43.219,14.718,79.594,5.1491,22.553,-28.887,-31.255,-9.9016,-15.992,-8.1111,23.802,
-44.102,49.634,56.721,96.378,2.9283,2.1048,-2.2056,-5.1347,-57.321,2.7208,-78.888,-35.09,
-90.411,16.33,66.651,98.575,-1.0054,2.0783e-13,0.36191,6.1343,6.1164,7.9581e-13,49.449,-31.926,
-94.981,14.836,41.343,89.26,4.1302e-13,-0.97538,0.97538,-1.2391e-12,1.3268,0.86955,13.352,-0.93822,
-92.96,20.899,56.018,91.281,-6.9375,-14.157,5.01,7.7214,-1.0565,6.2052,12.801,-24.479,
-61.325,51.392,38.092,75.903,-5.0987,9.4247,-16.841,20.446,-7.1653,-1.389,7.6757,-21.482,
-84.172,16.418,55.403,104.73,0.19308,-2.6162,4.0158,-2.1919,-6.7574,-5.4561,-19.998,-31.487,
-95.244,40.847,23.681,75.903,0.00020811,7.8808,-2.4804,-6.8521,2.4835,-38.517,25.334,28.778,
-63.786,18.088,54.612,98.311,7.7319,-5.2058,15.876,-3.3497,3.6888,38.891,-28.698,16.835,
-64.576,54.731,30.096,88.118,-2.2645,-7.5143,5.5073,-0.77226,-6.6602,-57.053,59.3,-25.461,
-49.902,36.98,51.625,90.754,2.1651,1.5981,-1.5986,9.7423,-6.294,-6.8163,17.946,-8.9917,
-84.699,32.323,31.326,84.427,-0.82465,7.0605,-13.967,-0.72141,-1.1828,-18.292,36.731,19.653,
-51.571,30.917,42.574,76.606,2.4193,4.684,-7.3611,-9.6774,-18.052,-20.488,4.4019,15.385,
-48.583,40.144,76.669,94.269,6.1196,4.6791,1.4405,0.15395,-9.1832,-11.97,10.862,-2.8423,
-78.021,44.186,19.024,96.29,8.0653,6.524,1.6432,3.6994,39.85,27.235,15.41,6.3607,
-61.325,31.972,35.983,49.805,8.9997,-8.6906,3.8568,-3.2913,-25.359,12.887,2.4378,6.1433,
-65.631,46.295,38.268,83.812,-3.6038,-28.522,29.14,-15.806,0.62728,-26.401,51.123,-26.391,
-83.821,20.899,60.939,89.436,33.863,24.109,9.7407,9.8443,135.04,69.056,66.177,33.039,
-53.153,51.304,32.117,100.42,3.7215,-4.7389,12.8,-6.6446,-7.0984,-10.719,-3.7838,3.0756,
-79.251,37.508,20.517,99.629,-26.428,13.961,-25.449,-7.8819,20.543,-9.7151,45.171,2.2987,
-70.025,37.068,49.516,83.372,-29.506,43.125,-57.402,-9.367,-32.088,36.205,21.174,-6.5694,
-67.564,23.008,40.553,100.24,-6.9441,18.023,-50.165,-13.9,-3.8412,11.17,-41.738,-6.8354,
-62.467,64.221,12.433,55.517,0,3.7244,-5.6385,10.956,4.5475e-13,-4.8567,9.6712,-4.4886,
-49.989,62.903,50.922,49.717,2.5246,2.5247,-6.4282e-05,-6.5433,-9.596,-7.3576,-2.2384,10.544,
-89.445,18.088,55.755,79.418,-9.5445,-4.1162,-0.66842,-13.777,18.495,13.015,-46.179,17.14,
-95.069,37.595,26.405,100.68,-8.2772e-13,-2.4172,4.8356,3.1117,-2.2737e-12,7.8851,-9.6474,0.40202,
-76.527,14.045,47.143,97.872,-14.943,0.19222,-9.5164,-20.355,-22.448,12.877,7.6323,-21.766,
-89.181,41.022,34.753,96.29,-8.0335,-2.5749,-9.0639,18.281,16.921,-0.87516,39.095,-28.647,
-70.64,34.344,41.08,91.105,17.901,-10.954,30.66,4.167,-29.274,11.5,-25.593,-27.224,
-92.96,44.45,40.816,58.153,-6.2296,-4.4315,-1.7981,0.89939,6.3917,-5.7164,0.28665,38.58,
-54.647,18.966,68.321,96.641,20.797,-6.7437,24.195,-9.0602,-25.276,6.2427,-22.678,5.7985,
-49.462,14.836,73.242,74.761,13.977,-0.21962,-0.013786,6.139,-34.02,11.95,-2.5565,-2.9752,
-59.48,41.374,16.651,90.139,7.8265,11.174,-9.4743,-24.355,-8.1244,-11.415,24.821,8.4518,
-89.533,69.054,-4.175,71.949,-6.8462,-31.657,42.463,30.163,-6.938,-14.705,39.911,15.957,
-29.515,55.434,44.243,67.292,-14.774,-15.185,2.4194,6.8974,-88.504,-92.542,29.069,72.041,
-68.091,26.436,51.449,104.64,-10.559,12.269,-41.308,-5.1314,-23.572,24.328,-82.23,-9.0261,
-83.293,81.972,-4.4386,49.717,-3.5982,2.1068,-10.897,9.252,5.031,-5.7224,9.3068,11.915,
-62.555,25.645,65.421,66.852,-12.054,-11.758,-1.4915,-7.9289,-89.833,-56.809,-52.656,-21.094,
-90.236,47.789,26.229,97.169,-11.186,-17.139,18.729,4.9265,19.691,15.223,-35.28,7.3802,
-78.988,18.527,72.099,65.007,2.4067,-6.5507,8.5335,0.90083,-13.813,7.1636,-2.7682,5.8544,
-93.487,22.13,33.874,98.135,-2.912,2.023,-9.3675,17.228,12.771,16.488,3.8013,-11.706,
-62.467,60.618,28.602,40.754,13.678,7.0518,-4.5297,-26.559,-26.491,-5.8545,4.8267,29.333,
-80.218,91.462,-8.2172,41.105,-0.41222,2.937,-3.6056,-1.1335,-1.2034,-5.8905,1.9298,-0.84698,
-60.007,53.676,57.073,97.52,-11.703,-7.2688,-10.389,6.4447,-85.128,-40.848,-78.984,25.319,
-81.009,27.226,45.913,100.07,7.1395,7.4354,-11.128,12.878,-4.9964,-19.637,26.232,-20.836,
-75.912,50.249,9.006,70.191,-1.5013,-12.95,15.169,12.538,3.6106,-19.007,21.168,7.3528,
-85.666,32.323,29.481,98.487,12.539,19.836,-42.497,5.4473,-19.402,-23.321,-4.617,-38.912,
-63.258,43.571,63.663,105.69,5.1471,-24.097,22.226,-1.6659e-12,-16.165,25.956,-17.093,1.4013,
-90.148,42.428,44.858,62.898,-9.3578,-15.977,-0.73599,0.19294,-0.52516,10.629,-25.283,-2.0064,
-73.803,38.386,-4.9658,89.787,-3.9539,-0.46229,-6.1616,4.1248e-13,-16.413,-38.778,70.147,15.13,
-41.202,91.11,35.72,105.52,-9.4865,-2.8974,-6.1578,-0.53679,4.5276,-7.5925,19.075,-3.7333,
-81.36,39.792,9.9727,65.358,8.4318,4.5245,-7.9947,-13.619,2.3422,17.501,-2.1208,19.654,
-63.346,38.123,50.394,53.935,1.2353,-3.8091,6.2287,-13.59,11.754,-11.075,50.639,1.5634,
-79.603,38.386,15.245,80.385,-14.792,-23.456,21.229,3.9268,-19.462,-29.795,55.926,26.5,
-80.833,21.075,56.458,60.965,-7.6205,-9.1134,7.62,-10.864,16.944,9.2932,9.0895,8.503,
-75.209,43.483,45.474,81.966,-12.286,6.4866,-7.1997,-17.572,22.988,-0.77232,23.94,10.171,
-10.271,50.513,79.041,104.2,16.964,9.9942,3.0243,5.4333,-29.014,-10.05,-15.408,17.27,
-83.469,18.791,69.727,92.336,-1.3988,-2.0157,-4.9768,-2.6147,-12.204,12.224,-42.418,-31.278,
-83.733,38.298,60.236,60.965,-13.592,-25.227,6.333,31.816,-15.7,4.0094,7.207,-0.40776,
-94.629,39.441,41.783,77.749,-0.7724,-42.633,19.411,12.203,-6.0294,61.436,-69.338,-18.335,
-64.752,20.109,70.869,69.137,-4.3332,-9.4401,8.9242,2.0118,0.83545,22.117,-54.285,-4.6449,
-28.46,67.824,31.326,83.372,-4.6279,-2.8228,0.82427,7.1673,8.4626,-18.437,38.815,9.8223,
-95.156,46.295,21.572,75.64,-4.141e-13,19.116,-23.44,-7.447,-3.1832e-12,-42.97,56.627,12.759,
-91.29,17.472,53.294,57.801,-10.54,-3.3937,-0.92411,-2.4171,16.992,8.8242,3.9335,22.455,
-57.371,60.794,11.554,28.627,4.4146,5.9294,-3.6193,-5.4161,-10.993,-22.566,28.507,54.135,
-26.264,50.952,69.111,100.42,18.448,14.116,1.2892,13.304,-26.99,0.92601,-38.284,-26.082,
-62.292,18.791,49.955,70.016,-8.9947,-6.8367,6.3732,-13.673,14.77,14.431,21.034,14.511,
-73.715,44.274,30.887,54.901,25.462,-25.977,19.38,-10.567,-24.252,21.266,-42.685,9.1356,
-65.543,60.882,47.407,89.436,-4.3042,12.848,-21.485,7.632,6.9674,-20.539,42.437,-17.234,
-70.552,17.648,40.377,102.27,-14.264,4.9434,-21.165,5.7675,13.916,-0.92231,25.928,6.9452,
-45.859,50.513,45.298,86.712,-3.797,6.9267,-10.724,-4.3104,-4.5764,-4.1384,-0.43804,8.2884,
-80.833,51.04,23.945,98.838,50.32,13.395,46.001,6.1498,107.38,-13.713,124.35,30.672,
-80.394,21.339,44.068,104.02,-12.451,-11.641,11.667,5.2296,17.132,17.361,-26.366,12.858,
-59.568,38.738,67.881,59.119,6.6515,7.1546,-3.7126,-5.1438,-12.995,-8.0389,5.8815,25.859,
-93.487,38.298,30.184,100.42,-0.19327,1.7008,-0.92762,-3.1058,31.595,25.77,17.338,-84.114,
-18.267,71.075,66.827,77.924,16.318,2.5742,14.413,27.076,14.742,-8.5777,-3.1559,17.827,
-77.845,33.817,51.185,84.691,-18.102,0.82296,-23.399,23.193,-13.834,11.914,-8.6469,9.7717,
-74.067,32.147,42.31,60.35,9.785,4.8926,-0.82391,-21.012,-23.404,1.6303,-9.1371,44.923,
-56.053,15.715,73.593,93.214,-17.014,-3.617,-17.528,-21.042,-46.338,32.626,-74.345,-50.697,
-60.974,32.499,55.93,65.886,-9.4355,-2.7212,-2.5664,-2.8114,16.357,4.4126,-38.122,6.4855,
-78.9,63.43,-1.4509,39.084,1.312,-24.428,-1.8007,-0.50171,-5.1761,20.242,-4.2026,8.8307,
-42.169,75.117,62.697,64.128,4.6101,2.1704,2.0799,-11.071,-17.719,-11.288,1.4832,17.551,
-90.236,23.975,61.291,56.922,-12.996,-16.864,17.998,7.6326,27.826,20.392,-33.919,-13.254,
-90.851,78.72,10.412,82.406,3.2307,-1.1198,-4.7105,10.464,2.1666,-5.4717,21.337,-20.18,
-21.782,26.963,66.387,103.67,-22.202,-14.397,1.7818,-6.4659,-28.147,15.409,17.576,-2.9703,
-74.067,45.504,35.632,57.889,5.4503,8.6382,-9.4602,-1.7483,-14.894,-27.345,17.096,24.28,
